ID	M	e_M	logR	e_logR	logL	e_logL	Teff	e_Teff	I_M0	e_I_M0	V_M0	e_V_M0	VI	e_VI	W	e_W
OGLE-BLG-RRLYR-25921	0.668	0.055	0.796	0.022	1.808	0.044	6510	110	-0.188	0.091	0.32	0.10	0.511	0.029	-0.980	0.085	
OGLE-BLG-RRLYR-25935	0.642	0.053	0.738	0.020	1.651	0.043	6380	100	0.179	0.089	0.70	0.10	0.540	0.028	-0.665	0.079	
OGLE-BLG-RRLYR-25971	0.578	0.070	0.787	0.026	1.783	0.047	6510	120	-0.18	0.10	0.35	0.11	0.520	0.032	-0.98	0.10	
OGLE-BLG-RRLYR-25972	0.672	0.065	0.723	0.023	1.632	0.046	6420	110	0.222	0.093	0.74	0.10	0.537	0.029	-0.613	0.088	
OGLE-BLG-RRLYR-25979	0.676	0.053	0.757	0.021	1.633	0.043	6200	100	0.162	0.090	0.75	0.10	0.591	0.029	-0.754	0.082	
OGLE-BLG-RRLYR-25981	0.564	0.057	0.676	0.021	1.557	0.045	6500	100	0.376	0.093	0.89	0.10	0.523	0.028	-0.440	0.084	
OGLE-BLG-RRLYR-25987	0.518	0.053	0.744	0.021	1.791	0.042	6850	110	-0.127	0.089	0.29	0.10	0.431	0.031	-0.796	0.085	
OGLE-BLG-RRLYR-26154	0.633	0.053	0.702	0.020	1.619	0.044	6550	110	0.259	0.091	0.76	0.10	0.501	0.030	-0.532	0.081	
OGLE-BLG-RRLYR-26173	0.659	0.056	0.724	0.020	1.666	0.043	6530	100	0.155	0.089	0.65	0.10	0.509	0.029	-0.637	0.081	
OGLE-BLG-RRLYR-26178	0.629	0.061	0.714	0.021	1.576	0.044	6280	110	0.304	0.091	0.88	0.10	0.576	0.029	-0.590	0.085	
OGLE-BLG-RRLYR-26195	0.651	0.057	0.780	0.021	1.746	0.044	6420	110	-0.083	0.092	0.46	0.10	0.541	0.029	-0.920	0.087	
OGLE-BLG-RRLYR-26210	0.602	0.056	0.710	0.021	1.666	0.043	6640	100	0.159	0.089	0.64	0.10	0.486	0.029	-0.594	0.082	
OGLE-BLG-RRLYR-26241	0.572	0.056	0.793	0.021	1.706	0.042	6210	110	-0.065	0.090	0.522	0.099	0.588	0.030	-0.981	0.086	
OGLE-BLG-RRLYR-26246	0.678	0.055	0.716	0.021	1.671	0.043	6620	110	0.134	0.090	0.64	0.10	0.498	0.029	-0.635	0.084	
OGLE-BLG-RRLYR-26301	0.650	0.057	0.736	0.021	1.691	0.043	6540	100	0.078	0.089	0.59	0.10	0.512	0.029	-0.715	0.083	
OGLE-BLG-RRLYR-26305	0.580	0.057	0.721	0.022	1.559	0.042	6200	120	0.286	0.088	0.88	0.10	0.597	0.034	-0.631	0.085	
OGLE-BLG-RRLYR-26323	0.670	0.056	0.730	0.021	1.650	0.044	6450	100	0.192	0.090	0.70	0.10	0.529	0.029	-0.635	0.083	
OGLE-BLG-RRLYR-26417	0.735	0.066	0.796	0.025	1.814	0.046	6530	110	-0.180	0.096	0.33	0.10	0.513	0.031	-0.982	0.097	
OGLE-BLG-RRLYR-26447	0.772	0.058	0.806	0.021	1.779	0.044	6350	100	-0.149	0.091	0.41	0.10	0.561	0.029	-1.013	0.083	
OGLE-BLG-RRLYR-26458	0.602	0.058	0.689	0.021	1.573	0.045	6470	100	0.332	0.091	0.87	0.10	0.533	0.029	-0.489	0.083	
OGLE-BLG-RRLYR-26462	0.651	0.057	0.788	0.022	1.767	0.044	6440	110	-0.133	0.092	0.40	0.10	0.534	0.030	-0.958	0.087	
OGLE-BLG-RRLYR-26517	0.568	0.052	0.703	0.020	1.513	0.042	6140	100	0.386	0.088	1.008	0.099	0.614	0.029	-0.559	0.079	
OGLE-BLG-RRLYR-26534	0.571	0.064	0.714	0.025	1.634	0.049	6490	120	0.18	0.10	0.71	0.11	0.523	0.032	-0.63	0.10	
OGLE-BLG-RRLYR-26540	0.732	0.055	0.739	0.020	1.637	0.043	6300	100	0.186	0.090	0.75	0.10	0.571	0.029	-0.703	0.083	
OGLE-BLG-RRLYR-26586	0.704	0.053	0.738	0.021	1.625	0.042	6270	100	0.206	0.088	0.77	0.10	0.573	0.029	-0.682	0.081	
OGLE-BLG-RRLYR-26607	0.620	0.055	0.725	0.021	1.584	0.043	6240	100	0.264	0.090	0.83	0.10	0.579	0.029	-0.636	0.082	
OGLE-BLG-RRLYR-26687	0.560	0.054	0.709	0.020	1.603	0.042	6430	100	0.232	0.088	0.77	0.10	0.541	0.028	-0.603	0.080	
OGLE-BLG-RRLYR-26706	0.672	0.075	0.728	0.025	1.638	0.049	6410	110	0.18	0.10	0.72	0.11	0.548	0.031	-0.66	0.10	
OGLE-BLG-RRLYR-26715	0.580	0.056	0.726	0.021	1.613	0.043	6340	100	0.221	0.089	0.77	0.10	0.556	0.029	-0.643	0.083	
OGLE-BLG-RRLYR-26839	0.652	0.060	0.748	0.021	1.644	0.043	6280	110	0.127	0.091	0.70	0.10	0.577	0.030	-0.760	0.087	
OGLE-BLG-RRLYR-26864	0.668	0.056	0.743	0.022	1.699	0.044	6530	110	0.112	0.092	0.60	0.10	0.505	0.029	-0.686	0.087	
OGLE-BLG-RRLYR-26897	0.640	0.055	0.709	0.020	1.618	0.043	6470	100	0.240	0.088	0.775	0.099	0.530	0.029	-0.575	0.080	
OGLE-BLG-RRLYR-26901	0.583	0.055	0.678	0.020	1.617	0.043	6710	100	0.270	0.089	0.75	0.10	0.476	0.029	-0.467	0.081	
OGLE-BLG-RRLYR-26911	0.683	0.052	0.742	0.020	1.593	0.042	6140	100	0.228	0.087	0.838	0.099	0.611	0.029	-0.715	0.079	
OGLE-BLG-RRLYR-26913	0.626	0.056	0.722	0.020	1.718	0.043	6750	100	0.049	0.089	0.51	0.10	0.461	0.029	-0.670	0.081	
OGLE-BLG-RRLYR-26918	0.573	0.054	0.687	0.020	1.620	0.042	6660	110	0.247	0.088	0.742	0.099	0.487	0.029	-0.506	0.080	
OGLE-BLG-RRLYR-26933	0.640	0.053	0.711	0.020	1.612	0.043	6430	100	0.265	0.089	0.79	0.10	0.536	0.028	-0.567	0.080	
OGLE-BLG-RRLYR-26937	0.656	0.050	0.821	0.019	1.675	0.042	5890	100	-0.016	0.088	0.66	0.10	0.672	0.028	-1.052	0.078	
OGLE-BLG-RRLYR-26955	0.730	0.054	0.770	0.021	1.656	0.042	6140	110	0.100	0.087	0.718	0.098	0.609	0.030	-0.845	0.080	
OGLE-BLG-RRLYR-26959	0.718	0.068	0.786	0.024	1.764	0.049	6420	110	-0.10	0.10	0.41	0.11	0.531	0.030	-0.930	0.098	
OGLE-BLG-RRLYR-26961	0.639	0.051	0.727	0.019	1.553	0.042	6100	100	0.276	0.088	0.922	0.099	0.636	0.028	-0.701	0.079	
OGLE-BLG-RRLYR-27010	0.658	0.054	0.742	0.021	1.639	0.043	6310	100	0.190	0.089	0.74	0.10	0.562	0.029	-0.690	0.080	
OGLE-BLG-RRLYR-27022	0.675	0.063	0.717	0.022	1.652	0.045	6530	100	0.185	0.092	0.70	0.10	0.518	0.029	-0.622	0.087	
OGLE-BLG-RRLYR-27025	0.657	0.056	0.725	0.021	1.616	0.043	6350	110	0.220	0.091	0.77	0.10	0.559	0.029	-0.646	0.085	
OGLE-BLG-RRLYR-27060	0.613	0.059	0.718	0.021	1.610	0.044	6390	100	0.234	0.090	0.78	0.10	0.551	0.029	-0.624	0.084	
OGLE-BLG-RRLYR-27196	0.524	0.056	0.743	0.020	1.694	0.043	6510	110	0.003	0.089	0.53	0.10	0.519	0.030	-0.795	0.082	
OGLE-BLG-RRLYR-27229	0.593	0.050	0.804	0.019	1.709	0.042	6140	100	-0.071	0.087	0.536	0.098	0.609	0.028	-1.015	0.078	
OGLE-BLG-RRLYR-27268	0.568	0.054	0.677	0.021	1.552	0.044	6460	110	0.386	0.092	0.91	0.10	0.529	0.030	-0.443	0.082	
OGLE-BLG-RRLYR-27359	0.711	0.071	0.716	0.025	1.621	0.046	6420	110	0.257	0.097	0.78	0.10	0.540	0.031	-0.588	0.099	
OGLE-BLG-RRLYR-27446	0.602	0.052	0.756	0.021	1.648	0.042	6240	110	0.083	0.089	0.673	0.099	0.586	0.030	-0.813	0.083	
OGLE-BLG-RRLYR-27451	0.733	0.055	0.721	0.020	1.653	0.043	6510	100	0.192	0.088	0.721	0.099	0.525	0.028	-0.625	0.080	
OGLE-BLG-RRLYR-27463	0.670	0.060	0.754	0.022	1.729	0.045	6550	110	-0.005	0.093	0.50	0.10	0.511	0.030	-0.797	0.089	
OGLE-BLG-RRLYR-27573	0.575	0.052	0.738	0.022	1.662	0.043	6440	110	0.077	0.092	0.61	0.10	0.540	0.030	-0.784	0.089	
OGLE-BLG-RRLYR-27584	0.609	0.058	0.764	0.022	1.793	0.044	6700	100	-0.158	0.093	0.34	0.10	0.476	0.029	-0.887	0.089	
OGLE-BLG-RRLYR-27588	0.644	0.058	0.700	0.021	1.615	0.044	6530	110	0.271	0.090	0.78	0.10	0.518	0.029	-0.542	0.085	
OGLE-BLG-RRLYR-27596	0.602	0.058	0.722	0.022	1.560	0.042	6180	110	0.290	0.089	0.890	0.099	0.601	0.031	-0.638	0.085	
OGLE-BLG-RRLYR-27598	0.582	0.061	0.703	0.022	1.566	0.044	6320	110	0.315	0.091	0.87	0.10	0.563	0.030	-0.559	0.086	
OGLE-BLG-RRLYR-27605	0.718	0.056	0.738	0.020	1.651	0.043	6370	100	0.165	0.090	0.71	0.10	0.555	0.028	-0.699	0.082	
OGLE-BLG-RRLYR-27653	0.637	0.052	0.737	0.020	1.589	0.042	6190	100	0.264	0.088	0.852	0.099	0.597	0.028	-0.663	0.079	
OGLE-BLG-RRLYR-27657	0.642	0.051	0.739	0.020	1.633	0.043	6320	100	0.209	0.089	0.75	0.10	0.556	0.028	-0.667	0.079	
OGLE-BLG-RRLYR-27785	0.524	0.050	0.686	0.019	1.627	0.042	6690	110	0.218	0.087	0.696	0.099	0.476	0.030	-0.527	0.079	
OGLE-BLG-RRLYR-27810	0.682	0.058	0.774	0.022	1.807	0.044	6690	110	-0.166	0.091	0.31	0.10	0.478	0.030	-0.908	0.087	
OGLE-BLG-RRLYR-27826	0.621	0.050	0.761	0.019	1.683	0.042	6330	100	0.038	0.087	0.596	0.098	0.559	0.028	-0.821	0.078	
OGLE-BLG-RRLYR-27831	0.603	0.057	0.710	0.021	1.654	0.043	6600	100	0.171	0.089	0.66	0.10	0.496	0.029	-0.596	0.083	
OGLE-BLG-RRLYR-27849	0.599	0.058	0.730	0.021	1.604	0.045	6270	100	0.218	0.093	0.78	0.10	0.573	0.029	-0.674	0.087	
OGLE-BLG-RRLYR-27878	0.636	0.055	0.767	0.020	1.783	0.044	6650	100	-0.135	0.091	0.35	0.10	0.486	0.028	-0.884	0.082	
OGLE-BLG-RRLYR-27909	0.629	0.059	0.697	0.020	1.583	0.043	6450	100	0.298	0.090	0.84	0.10	0.542	0.029	-0.536	0.083	
OGLE-BLG-RRLYR-27931	0.582	0.051	0.732	0.019	1.699	0.042	6630	100	0.048	0.088	0.54	0.10	0.497	0.028	-0.718	0.077	
OGLE-BLG-RRLYR-27943	0.536	0.051	0.719	0.020	1.739	0.042	6840	100	-0.011	0.089	0.439	0.099	0.440	0.028	-0.701	0.081	
OGLE-BLG-RRLYR-27963	0.673	0.050	0.721	0.019	1.576	0.042	6250	100	0.309	0.087	0.896	0.099	0.589	0.028	-0.594	0.078	
OGLE-BLG-RRLYR-27970	0.622	0.059	0.695	0.021	1.563	0.044	6360	100	0.346	0.092	0.90	0.10	0.558	0.029	-0.519	0.087	
OGLE-BLG-RRLYR-28013	0.583	0.050	0.679	0.019	1.562	0.042	6480	100	0.330	0.088	0.858	0.098	0.532	0.028	-0.530	0.079	
OGLE-BLG-RRLYR-28047	0.586	0.053	0.728	0.020	1.594	0.043	6260	100	0.232	0.090	0.81	0.10	0.581	0.029	-0.664	0.081	
OGLE-BLG-RRLYR-28137	0.646	0.053	0.720	0.020	1.629	0.042	6440	100	0.212	0.089	0.74	0.10	0.534	0.028	-0.616	0.080	
OGLE-BLG-RRLYR-28196	0.575	0.056	0.675	0.021	1.572	0.043	6550	110	0.361	0.090	0.88	0.10	0.511	0.030	-0.438	0.085	
OGLE-BLG-RRLYR-28261	0.604	0.054	0.699	0.020	1.649	0.043	6670	100	0.211	0.089	0.69	0.10	0.478	0.029	-0.528	0.081	
OGLE-BLG-RRLYR-28461	0.585	0.058	0.747	0.023	1.692	0.045	6460	110	0.045	0.094	0.57	0.10	0.531	0.030	-0.786	0.091	
OGLE-BLG-RRLYR-28491	0.558	0.066	0.715	0.025	1.678	0.046	6660	130	0.106	0.097	0.59	0.10	0.485	0.034	-0.64	0.10	
OGLE-BLG-RRLYR-28511	0.654	0.054	0.726	0.021	1.590	0.042	6240	110	0.274	0.088	0.862	0.099	0.584	0.029	-0.627	0.082	
OGLE-BLG-RRLYR-28549	0.689	0.057	0.715	0.021	1.628	0.044	6470	110	0.218	0.090	0.76	0.10	0.536	0.030	-0.607	0.084	
OGLE-BLG-RRLYR-28615	0.657	0.056	0.719	0.021	1.718	0.043	6760	110	0.061	0.090	0.51	0.10	0.456	0.029	-0.652	0.083	
OGLE-BLG-RRLYR-28616	0.553	0.057	0.697	0.022	1.518	0.042	6210	110	0.386	0.088	0.984	0.099	0.596	0.032	-0.529	0.085	
OGLE-BLG-RRLYR-28634	0.570	0.055	0.731	0.021	1.719	0.043	6690	100	0.022	0.091	0.50	0.10	0.474	0.029	-0.715	0.086	
OGLE-BLG-RRLYR-28956	0.667	0.053	0.758	0.020	1.593	0.042	6030	110	0.195	0.087	0.851	0.099	0.646	0.030	-0.787	0.080	
OGLE-BLG-RRLYR-29031	0.647	0.054	0.793	0.021	1.701	0.043	6180	110	-0.050	0.090	0.54	0.10	0.600	0.030	-0.978	0.085	
OGLE-BLG-RRLYR-29064	0.547	0.051	0.660	0.019	1.540	0.042	6550	100	0.415	0.087	0.944	0.099	0.513	0.028	-0.383	0.079	
OGLE-BLG-RRLYR-29095	0.678	0.065	0.709	0.023	1.601	0.047	6400	100	0.282	0.097	0.82	0.11	0.546	0.029	-0.571	0.090	
OGLE-BLG-RRLYR-29159	0.710	0.053	0.746	0.021	1.581	0.043	6080	110	0.252	0.089	0.89	0.10	0.637	0.030	-0.722	0.082	
OGLE-BLG-RRLYR-29204	0.607	0.071	0.744	0.024	1.640	0.046	6320	120	0.127	0.095	0.71	0.10	0.571	0.031	-0.749	0.096	
OGLE-BLG-RRLYR-29248	0.712	0.056	0.771	0.020	1.730	0.044	6440	100	-0.029	0.089	0.52	0.10	0.540	0.029	-0.861	0.081	
OGLE-BLG-RRLYR-29390	0.661	0.065	0.706	0.022	1.592	0.045	6410	100	0.294	0.094	0.84	0.10	0.550	0.029	-0.559	0.090	
OGLE-BLG-RRLYR-29397	0.691	0.057	0.740	0.022	1.676	0.045	6460	100	0.152	0.091	0.65	0.10	0.521	0.029	-0.664	0.083	
OGLE-BLG-RRLYR-29528	0.656	0.058	0.715	0.021	1.599	0.044	6360	100	0.264	0.090	0.82	0.10	0.561	0.029	-0.609	0.085	
OGLE-BLG-RRLYR-29547	0.654	0.055	0.717	0.020	1.586	0.042	6290	110	0.283	0.088	0.860	0.099	0.574	0.029	-0.611	0.082	
OGLE-BLG-RRLYR-29611	0.730	0.055	0.746	0.021	1.643	0.045	6290	110	0.173	0.093	0.73	0.11	0.569	0.029	-0.714	0.084	
OGLE-BLG-RRLYR-29817	0.638	0.060	0.725	0.021	1.695	0.044	6640	110	0.098	0.090	0.58	0.10	0.488	0.029	-0.661	0.084	
OGLE-BLG-RRLYR-29914	0.569	0.055	0.674	0.021	1.549	0.044	6470	100	0.407	0.091	0.91	0.10	0.522	0.029	-0.412	0.083	
OGLE-BLG-RRLYR-29926	0.634	0.064	0.761	0.023	1.597	0.044	6060	110	0.169	0.094	0.80	0.10	0.633	0.032	-0.805	0.093	
OGLE-BLG-RRLYR-29935	0.694	0.055	0.728	0.020	1.618	0.044	6330	100	0.218	0.090	0.79	0.10	0.570	0.028	-0.669	0.082	
OGLE-BLG-RRLYR-30026	0.547	0.053	0.663	0.019	1.564	0.042	6630	100	0.376	0.088	0.87	0.10	0.493	0.029	-0.395	0.079	
OGLE-BLG-RRLYR-30042	0.598	0.061	0.697	0.021	1.539	0.046	6300	110	0.358	0.093	0.94	0.10	0.576	0.030	-0.535	0.088	
OGLE-BLG-RRLYR-30105	0.551	0.050	0.701	0.019	1.634	0.042	6620	100	0.195	0.087	0.701	0.099	0.498	0.028	-0.575	0.077	
OGLE-BLG-RRLYR-30140	0.618	0.059	0.704	0.021	1.622	0.044	6540	100	0.230	0.090	0.75	0.10	0.517	0.029	-0.569	0.083	
OGLE-BLG-RRLYR-30158	0.711	0.053	0.764	0.020	1.679	0.042	6280	100	0.066	0.089	0.64	0.10	0.575	0.028	-0.819	0.080	
OGLE-BLG-RRLYR-30197	0.589	0.051	0.724	0.019	1.689	0.042	6640	100	0.082	0.088	0.57	0.10	0.490	0.028	-0.677	0.079	
OGLE-BLG-RRLYR-30284	0.599	0.057	0.691	0.021	1.570	0.044	6440	110	0.373	0.093	0.90	0.11	0.536	0.030	-0.466	0.084	
OGLE-BLG-RRLYR-30335	0.617	0.053	0.714	0.020	1.652	0.043	6580	100	0.167	0.089	0.68	0.10	0.507	0.029	-0.622	0.081	
OGLE-BLG-RRLYR-30351	0.657	0.054	0.793	0.021	1.755	0.043	6380	110	-0.127	0.090	0.43	0.10	0.559	0.032	-0.995	0.088	
OGLE-BLG-RRLYR-30448	0.729	0.054	0.773	0.021	1.697	0.043	6280	100	0.036	0.090	0.61	0.10	0.575	0.028	-0.859	0.084	
OGLE-BLG-RRLYR-30452	0.700	0.062	0.778	0.022	1.767	0.045	6500	110	-0.101	0.095	0.41	0.11	0.519	0.030	-0.905	0.090	
OGLE-BLG-RRLYR-30454	0.728	0.055	0.812	0.021	1.766	0.043	6260	110	-0.150	0.090	0.42	0.10	0.578	0.029	-1.047	0.086	
OGLE-BLG-RRLYR-30465	0.632	0.057	0.743	0.020	1.747	0.042	6710	110	-0.024	0.089	0.458	0.099	0.476	0.029	-0.756	0.084	
OGLE-BLG-RRLYR-30545	0.726	0.053	0.750	0.020	1.725	0.043	6560	100	0.072	0.088	0.56	0.10	0.500	0.028	-0.706	0.080	
OGLE-BLG-RRLYR-30546	0.685	0.054	0.709	0.020	1.659	0.043	6630	100	0.186	0.089	0.68	0.10	0.495	0.029	-0.584	0.081	
OGLE-BLG-RRLYR-30552	0.713	0.050	0.805	0.019	1.802	0.042	6427	99	-0.194	0.087	0.339	0.099	0.534	0.028	-1.018	0.078	
OGLE-BLG-RRLYR-30582	0.581	0.053	0.695	0.020	1.640	0.042	6670	100	0.223	0.087	0.707	0.099	0.480	0.028	-0.515	0.078	
OGLE-BLG-RRLYR-30591	0.572	0.049	0.694	0.019	1.651	0.041	6700	100	0.175	0.087	0.657	0.098	0.474	0.028	-0.557	0.077	
OGLE-BLG-RRLYR-30592	0.671	0.062	0.715	0.022	1.657	0.045	6580	110	0.173	0.092	0.68	0.10	0.509	0.030	-0.616	0.088	
OGLE-BLG-RRLYR-30611	0.578	0.050	0.745	0.019	1.531	0.042	5940	100	0.303	0.087	0.978	0.098	0.668	0.028	-0.733	0.078	
OGLE-BLG-RRLYR-30638	0.632	0.053	0.693	0.020	1.621	0.043	6600	100	0.283	0.090	0.76	0.10	0.491	0.028	-0.485	0.081	
OGLE-BLG-RRLYR-30644	0.619	0.054	0.710	0.020	1.608	0.042	6450	100	0.230	0.089	0.776	0.099	0.540	0.028	-0.608	0.081	
OGLE-BLG-RRLYR-30660	0.615	0.060	0.724	0.021	1.685	0.046	6620	110	0.093	0.094	0.59	0.11	0.498	0.030	-0.681	0.087	
OGLE-BLG-RRLYR-30689	0.743	0.051	0.765	0.019	1.708	0.042	6370	100	0.050	0.087	0.581	0.099	0.542	0.028	-0.797	0.078	
OGLE-BLG-RRLYR-30702	0.720	0.054	0.750	0.020	1.613	0.042	6150	100	0.183	0.088	0.810	0.099	0.616	0.028	-0.766	0.080	
OGLE-BLG-RRLYR-30759	0.604	0.052	0.708	0.020	1.600	0.042	6420	100	0.285	0.087	0.816	0.099	0.535	0.028	-0.553	0.078	
OGLE-BLG-RRLYR-30786	0.678	0.054	0.788	0.020	1.772	0.043	6470	110	-0.130	0.089	0.41	0.10	0.534	0.030	-0.959	0.082	
OGLE-BLG-RRLYR-30904	0.674	0.055	0.799	0.021	1.737	0.043	6250	110	-0.105	0.091	0.49	0.10	0.583	0.030	-1.006	0.087	
OGLE-BLG-RRLYR-30909	0.750	0.062	0.799	0.023	1.845	0.045	6620	110	-0.248	0.093	0.23	0.10	0.488	0.030	-1.003	0.089	
OGLE-BLG-RRLYR-30936	0.613	0.050	0.728	0.019	1.713	0.042	6700	100	0.040	0.087	0.520	0.099	0.478	0.028	-0.695	0.078	
OGLE-BLG-RRLYR-31043	0.574	0.055	0.706	0.020	1.523	0.042	6160	110	0.389	0.087	1.004	0.099	0.606	0.030	-0.548	0.080	
OGLE-BLG-RRLYR-31075	0.578	0.055	0.725	0.020	1.686	0.043	6630	120	0.083	0.090	0.57	0.10	0.495	0.032	-0.680	0.083	
OGLE-BLG-RRLYR-31113	0.543	0.052	0.729	0.021	1.682	0.042	6560	110	0.059	0.088	0.568	0.099	0.507	0.031	-0.729	0.086	
OGLE-BLG-RRLYR-31221	0.632	0.057	0.718	0.021	1.588	0.044	6300	110	0.257	0.090	0.84	0.10	0.577	0.029	-0.634	0.082	
OGLE-BLG-RRLYR-31258	0.677	0.060	0.711	0.022	1.614	0.044	6450	110	0.245	0.091	0.79	0.10	0.540	0.029	-0.587	0.085	
OGLE-BLG-RRLYR-31277	0.674	0.065	0.728	0.023	1.630	0.047	6380	120	0.201	0.097	0.75	0.11	0.553	0.032	-0.656	0.094	
OGLE-BLG-RRLYR-31285	0.722	0.059	0.725	0.021	1.646	0.045	6450	100	0.185	0.092	0.71	0.10	0.537	0.029	-0.658	0.084	
OGLE-BLG-RRLYR-31309	0.734	0.051	0.790	0.019	1.678	0.042	6100	100	0.047	0.087	0.657	0.098	0.615	0.028	-0.916	0.078	
OGLE-BLG-RRLYR-31320	0.591	0.055	0.700	0.021	1.612	0.044	6510	110	0.287	0.091	0.78	0.10	0.507	0.029	-0.513	0.082	
OGLE-BLG-RRLYR-31330	0.648	0.054	0.773	0.022	1.622	0.043	6050	110	0.144	0.089	0.786	0.099	0.640	0.030	-0.837	0.085	
OGLE-BLG-RRLYR-31387	0.637	0.057	0.747	0.021	1.727	0.044	6610	100	-0.007	0.091	0.50	0.10	0.503	0.029	-0.793	0.085	
OGLE-BLG-RRLYR-31427	0.556	0.051	0.709	0.020	1.527	0.042	6180	100	0.378	0.088	0.983	0.099	0.602	0.028	-0.557	0.079	
OGLE-BLG-RRLYR-31455	0.666	0.051	0.792	0.019	1.728	0.042	6270	100	-0.081	0.087	0.479	0.099	0.572	0.029	-0.964	0.078	
OGLE-BLG-RRLYR-31465	0.687	0.050	0.752	0.019	1.573	0.042	6023	99	0.282	0.087	0.924	0.098	0.647	0.028	-0.713	0.078	
OGLE-BLG-RRLYR-31471	0.687	0.051	0.799	0.019	1.772	0.042	6410	100	-0.153	0.087	0.401	0.098	0.552	0.028	-1.005	0.078	
OGLE-BLG-RRLYR-31474	0.614	0.054	0.695	0.020	1.660	0.043	6720	100	0.215	0.089	0.66	0.10	0.460	0.028	-0.504	0.080	
OGLE-BLG-RRLYR-31524	0.661	0.052	0.772	0.020	1.756	0.042	6530	100	-0.083	0.088	0.435	0.099	0.517	0.029	-0.884	0.080	
OGLE-BLG-RRLYR-31527	0.654	0.052	0.793	0.020	1.843	0.042	6690	100	-0.259	0.088	0.228	0.099	0.480	0.028	-0.997	0.080	
OGLE-BLG-RRLYR-31535	0.705	0.050	0.757	0.019	1.656	0.042	6276	99	0.155	0.087	0.711	0.099	0.567	0.028	-0.727	0.077	
OGLE-BLG-RRLYR-31551	0.606	0.061	0.712	0.021	1.651	0.046	6560	100	0.170	0.093	0.66	0.11	0.502	0.029	-0.609	0.084	
OGLE-BLG-RRLYR-31582	0.708	0.054	0.737	0.020	1.676	0.043	6470	100	0.122	0.088	0.64	0.10	0.531	0.028	-0.702	0.080	
OGLE-BLG-RRLYR-31583	0.612	0.053	0.716	0.020	1.633	0.043	6490	100	0.193	0.088	0.72	0.10	0.526	0.028	-0.620	0.080	
OGLE-BLG-RRLYR-31606	0.576	0.050	0.668	0.019	1.589	0.042	6680	100	0.351	0.087	0.821	0.099	0.471	0.028	-0.388	0.078	
OGLE-BLG-RRLYR-31607	0.641	0.052	0.736	0.020	1.644	0.043	6370	100	0.156	0.090	0.69	0.10	0.551	0.028	-0.701	0.080	
OGLE-BLG-RRLYR-31634	0.633	0.050	0.748	0.019	1.568	0.042	6050	100	0.260	0.087	0.900	0.099	0.638	0.028	-0.718	0.078	
OGLE-BLG-RRLYR-31637	0.734	0.051	0.741	0.019	1.582	0.042	6104	99	0.331	0.088	0.934	0.099	0.612	0.028	-0.637	0.079	
OGLE-BLG-RRLYR-31660	0.597	0.054	0.816	0.021	1.927	0.043	6840	100	-0.441	0.091	0.02	0.10	0.452	0.028	-1.125	0.085	
OGLE-BLG-RRLYR-31671	0.678	0.050	0.735	0.019	1.692	0.042	6550	100	0.075	0.087	0.603	0.099	0.516	0.028	-0.729	0.078	
OGLE-BLG-RRLYR-31681	0.659	0.052	0.721	0.020	1.641	0.042	6470	100	0.190	0.088	0.720	0.099	0.530	0.028	-0.632	0.081	
OGLE-BLG-RRLYR-31699	0.554	0.051	0.671	0.019	1.630	0.042	6822	99	0.267	0.087	0.724	0.099	0.447	0.028	-0.425	0.077	
OGLE-BLG-RRLYR-31711	0.690	0.052	0.758	0.019	1.780	0.043	6710	100	-0.092	0.088	0.38	0.10	0.474	0.028	-0.823	0.079	
OGLE-BLG-RRLYR-31766	0.572	0.052	0.756	0.020	1.810	0.042	6830	100	-0.174	0.088	0.280	0.099	0.444	0.028	-0.855	0.080	
OGLE-BLG-RRLYR-31800	0.542	0.050	0.706	0.019	1.572	0.042	6340	100	0.322	0.087	0.867	0.099	0.550	0.028	-0.546	0.077	
OGLE-BLG-RRLYR-31811	0.525	0.050	0.668	0.019	1.655	0.042	6937	99	0.219	0.087	0.652	0.098	0.425	0.028	-0.439	0.077	
OGLE-BLG-RRLYR-31815	0.622	0.054	0.739	0.020	1.627	0.043	6310	100	0.150	0.089	0.73	0.10	0.575	0.028	-0.737	0.081	
OGLE-BLG-RRLYR-31830	0.618	0.051	0.709	0.019	1.662	0.042	6650	100	0.161	0.087	0.657	0.099	0.489	0.028	-0.590	0.078	
OGLE-BLG-RRLYR-31839	0.721	0.058	0.740	0.021	1.613	0.043	6230	100	0.215	0.090	0.81	0.10	0.595	0.029	-0.708	0.084	
OGLE-BLG-RRLYR-31840	0.683	0.054	0.771	0.020	1.619	0.042	6040	110	0.151	0.088	0.792	0.099	0.638	0.030	-0.830	0.081	
OGLE-BLG-RRLYR-31848	0.577	0.050	0.721	0.019	1.667	0.041	6570	100	0.113	0.087	0.629	0.098	0.509	0.028	-0.674	0.077	
OGLE-BLG-RRLYR-31867	0.680	0.051	0.801	0.019	1.748	0.042	6270	100	-0.124	0.088	0.45	0.10	0.575	0.028	-1.005	0.079	
OGLE-BLG-RRLYR-31872	0.714	0.051	0.769	0.019	1.741	0.042	6480	100	-0.037	0.088	0.47	0.10	0.526	0.028	-0.852	0.079	
OGLE-BLG-RRLYR-31873	0.559	0.051	0.692	0.019	1.653	0.042	6733	99	0.195	0.087	0.672	0.099	0.468	0.028	-0.529	0.078	
