ID	M	e_M	logR	e_logR	logL	e_logL	Teff	e_Teff	I_M0	e_I_M0	V_M0	e_V_M0	VI	e_VI	W	e_W
OGLE-LMC-RRLYR-10404	0.606	0.051	0.693	0.019	1.638	0.042	6690	100	0.224	0.088	0.68	0.10	0.460	0.028	-0.489	0.078	
OGLE-LMC-RRLYR-10407	0.674	0.051	0.753	0.019	1.732	0.042	6580	100	-0.010	0.087	0.505	0.099	0.508	0.028	-0.797	0.078	
OGLE-LMC-RRLYR-10409	0.628	0.053	0.724	0.020	1.631	0.042	6420	100	0.212	0.088	0.73	0.10	0.536	0.028	-0.622	0.079	
OGLE-LMC-RRLYR-10410	0.741	0.050	0.792	0.019	1.770	0.042	6410	100	-0.102	0.087	0.446	0.098	0.541	0.028	-0.943	0.077	
OGLE-LMC-RRLYR-10411	0.668	0.050	0.747	0.019	1.662	0.042	6360	100	0.144	0.087	0.681	0.099	0.547	0.028	-0.710	0.078	
OGLE-LMC-RRLYR-10413	0.649	0.050	0.763	0.019	1.669	0.043	6300	100	0.088	0.089	0.64	0.10	0.561	0.028	-0.783	0.077	
OGLE-LMC-RRLYR-10414	0.636	0.050	0.815	0.019	1.795	0.042	6350	100	-0.211	0.087	0.333	0.099	0.548	0.028	-1.063	0.078	
OGLE-LMC-RRLYR-10417	0.634	0.051	0.730	0.019	1.680	0.042	6560	100	0.126	0.087	0.628	0.099	0.505	0.028	-0.660	0.078	
OGLE-LMC-RRLYR-10418	0.577	0.050	0.739	0.019	1.723	0.042	6640	100	0.002	0.087	0.504	0.098	0.488	0.028	-0.756	0.077	
OGLE-LMC-RRLYR-10422	0.740	0.050	0.760	0.019	1.680	0.042	6330	100	0.122	0.087	0.662	0.099	0.554	0.028	-0.746	0.078	
OGLE-LMC-RRLYR-10426	0.602	0.052	0.694	0.019	1.667	0.042	6780	100	0.166	0.088	0.642	0.099	0.461	0.028	-0.549	0.079	
OGLE-LMC-RRLYR-10427	0.716	0.051	0.749	0.019	1.718	0.042	6540	100	0.045	0.087	0.555	0.099	0.511	0.028	-0.751	0.078	
OGLE-LMC-RRLYR-10428	0.617	0.056	0.720	0.021	1.636	0.043	6460	110	0.221	0.089	0.73	0.10	0.523	0.030	-0.599	0.083	
OGLE-LMC-RRLYR-10429	0.599	0.052	0.713	0.020	1.673	0.042	6660	100	0.131	0.088	0.618	0.099	0.484	0.028	-0.620	0.080	
OGLE-LMC-RRLYR-10434	0.575	0.051	0.751	0.019	1.735	0.042	6620	100	-0.048	0.088	0.45	0.10	0.497	0.029	-0.817	0.079	
OGLE-LMC-RRLYR-10436	0.557	0.050	0.676	0.019	1.668	0.041	6900	100	0.174	0.087	0.617	0.098	0.426	0.028	-0.487	0.077	
OGLE-LMC-RRLYR-10439	0.555	0.050	0.745	0.019	1.642	0.042	6320	100	0.140	0.088	0.68	0.10	0.553	0.029	-0.727	0.077	
OGLE-LMC-RRLYR-10442	0.629	0.050	0.820	0.019	1.803	0.042	6340	100	-0.236	0.088	0.30	0.10	0.544	0.029	-1.087	0.078	
OGLE-LMC-RRLYR-10443	0.629	0.052	0.716	0.019	1.673	0.042	6640	100	0.135	0.087	0.642	0.099	0.492	0.028	-0.629	0.078	
OGLE-LMC-RRLYR-10444	0.668	0.051	0.792	0.019	1.721	0.043	6240	110	-0.064	0.089	0.50	0.10	0.569	0.030	-0.951	0.078	
OGLE-LMC-RRLYR-10446	0.653	0.052	0.711	0.020	1.682	0.042	6710	100	0.139	0.088	0.625	0.099	0.477	0.028	-0.600	0.079	
OGLE-LMC-RRLYR-10447	0.614	0.050	0.735	0.019	1.720	0.042	6680	100	0.020	0.087	0.514	0.098	0.485	0.028	-0.732	0.077	
OGLE-LMC-RRLYR-10448	0.689	0.050	0.765	0.019	1.686	0.042	6320	100	0.081	0.087	0.627	0.099	0.555	0.028	-0.786	0.077	
OGLE-LMC-RRLYR-10450	0.603	0.051	0.693	0.019	1.627	0.042	6650	100	0.253	0.087	0.749	0.099	0.489	0.028	-0.505	0.078	
OGLE-LMC-RRLYR-10451	0.615	0.051	0.732	0.019	1.629	0.042	6370	100	0.222	0.088	0.75	0.10	0.547	0.028	-0.636	0.078	
OGLE-LMC-RRLYR-10452	0.564	0.050	0.699	0.019	1.636	0.042	6620	100	0.205	0.087	0.702	0.099	0.494	0.028	-0.558	0.077	
OGLE-LMC-RRLYR-10456	0.604	0.052	0.715	0.019	1.707	0.042	6770	100	0.065	0.088	0.533	0.099	0.458	0.029	-0.645	0.079	
OGLE-LMC-RRLYR-10458	0.588	0.049	0.736	0.019	1.735	0.041	6730	100	-0.019	0.087	0.462	0.098	0.475	0.028	-0.759	0.077	
OGLE-LMC-RRLYR-10459	0.660	0.051	0.746	0.020	1.709	0.042	6540	100	0.056	0.087	0.573	0.099	0.511	0.028	-0.744	0.079	
OGLE-LMC-RRLYR-10469	0.684	0.050	0.768	0.019	1.768	0.042	6600	100	-0.084	0.087	0.425	0.098	0.502	0.028	-0.863	0.078	
OGLE-LMC-RRLYR-10472	0.658	0.053	0.749	0.020	1.673	0.042	6380	100	0.100	0.089	0.64	0.10	0.547	0.028	-0.752	0.081	
OGLE-LMC-RRLYR-10475	0.641	0.053	0.714	0.019	1.662	0.042	6610	100	0.175	0.087	0.680	0.099	0.496	0.028	-0.593	0.078	
OGLE-LMC-RRLYR-10483	0.614	0.051	0.762	0.019	1.703	0.044	6420	100	0.022	0.091	0.54	0.10	0.524	0.029	-0.792	0.079	
OGLE-LMC-RRLYR-10486	0.578	0.051	0.697	0.020	1.647	0.042	6670	100	0.223	0.088	0.70	0.10	0.478	0.029	-0.520	0.079	
OGLE-LMC-RRLYR-10489	0.584	0.049	0.720	0.019	1.706	0.041	6740	100	0.064	0.087	0.538	0.098	0.471	0.028	-0.668	0.077	
OGLE-LMC-RRLYR-10496	0.691	0.051	0.769	0.019	1.726	0.042	6430	100	-0.003	0.087	0.525	0.098	0.533	0.028	-0.832	0.078	
OGLE-LMC-RRLYR-10499	0.670	0.052	0.732	0.020	1.609	0.044	6300	100	0.248	0.093	0.81	0.11	0.568	0.029	-0.620	0.081	
OGLE-LMC-RRLYR-10504	0.674	0.050	0.758	0.019	1.656	0.042	6280	100	0.140	0.087	0.702	0.099	0.570	0.028	-0.743	0.077	
OGLE-LMC-RRLYR-10512	0.623	0.050	0.740	0.019	1.629	0.042	6325	99	0.202	0.088	0.752	0.099	0.562	0.028	-0.675	0.077	
OGLE-LMC-RRLYR-10514	0.608	0.051	0.769	0.020	1.747	0.045	6530	110	-0.069	0.093	0.41	0.11	0.490	0.030	-0.829	0.079	
OGLE-LMC-RRLYR-10515	0.688	0.052	0.732	0.020	1.639	0.042	6370	100	0.193	0.088	0.743	0.099	0.552	0.028	-0.666	0.079	
OGLE-LMC-RRLYR-10517	0.612	0.051	0.716	0.019	1.666	0.042	6620	100	0.147	0.087	0.646	0.099	0.495	0.028	-0.620	0.078	
OGLE-LMC-RRLYR-10521	0.668	0.051	0.733	0.020	1.698	0.042	6600	100	0.086	0.087	0.590	0.099	0.499	0.029	-0.692	0.079	
OGLE-LMC-RRLYR-10523	0.706	0.050	0.763	0.019	1.671	0.042	6280	100	0.118	0.087	0.672	0.099	0.565	0.028	-0.762	0.078	
OGLE-LMC-RRLYR-10533	0.601	0.051	0.715	0.019	1.681	0.042	6670	100	0.114	0.087	0.599	0.099	0.482	0.028	-0.632	0.078	
OGLE-LMC-RRLYR-10536	0.672	0.050	0.768	0.019	1.698	0.042	6383	99	0.052	0.088	0.590	0.099	0.544	0.028	-0.792	0.077	
OGLE-LMC-RRLYR-10538	0.639	0.051	0.776	0.019	1.741	0.042	6430	100	-0.065	0.088	0.458	0.099	0.531	0.028	-0.891	0.079	
OGLE-LMC-RRLYR-10539	0.689	0.051	0.739	0.019	1.660	0.042	6400	100	0.173	0.087	0.702	0.099	0.538	0.028	-0.666	0.078	
OGLE-LMC-RRLYR-10541	0.699	0.057	0.787	0.022	1.794	0.044	6550	110	-0.158	0.092	0.36	0.10	0.514	0.030	-0.958	0.088	
OGLE-LMC-RRLYR-10545	0.634	0.052	0.731	0.020	1.651	0.042	6440	100	0.144	0.089	0.68	0.10	0.536	0.028	-0.689	0.080	
OGLE-LMC-RRLYR-10550	0.623	0.052	0.760	0.020	1.749	0.042	6590	100	-0.065	0.088	0.441	0.099	0.501	0.028	-0.842	0.079	
OGLE-LMC-RRLYR-10570	0.696	0.051	0.825	0.020	1.790	0.044	6260	110	-0.199	0.091	0.35	0.11	0.562	0.031	-1.074	0.079	
OGLE-LMC-RRLYR-10571	0.576	0.054	0.699	0.020	1.662	0.042	6740	100	0.163	0.088	0.649	0.099	0.471	0.029	-0.564	0.081	
OGLE-LMC-RRLYR-10596	0.698	0.052	0.746	0.020	1.692	0.042	6460	100	0.081	0.088	0.60	0.10	0.530	0.029	-0.746	0.080	
OGLE-LMC-RRLYR-10598	0.647	0.054	0.736	0.020	1.668	0.043	6460	100	0.127	0.088	0.64	0.10	0.528	0.028	-0.693	0.080	
OGLE-LMC-RRLYR-10603	0.638	0.051	0.745	0.019	1.707	0.042	6540	100	0.050	0.087	0.562	0.098	0.509	0.028	-0.739	0.078	
OGLE-LMC-RRLYR-10610	0.724	0.055	0.757	0.021	1.734	0.043	6550	100	0.037	0.090	0.53	0.10	0.505	0.029	-0.745	0.083	
OGLE-LMC-RRLYR-10616	0.633	0.050	0.727	0.019	1.633	0.043	6440	100	0.198	0.090	0.72	0.10	0.527	0.028	-0.621	0.078	
OGLE-LMC-RRLYR-10617	0.671	0.055	0.730	0.020	1.688	0.042	6570	100	0.107	0.088	0.616	0.099	0.505	0.029	-0.677	0.081	
OGLE-LMC-RRLYR-10619	0.720	0.055	0.739	0.020	1.683	0.043	6500	100	0.143	0.089	0.66	0.10	0.522	0.029	-0.672	0.081	
OGLE-LMC-RRLYR-10623	0.642	0.050	0.748	0.019	1.656	0.042	6350	100	0.141	0.088	0.68	0.10	0.541	0.028	-0.707	0.077	
OGLE-LMC-RRLYR-10625	0.705	0.050	0.796	0.019	1.809	0.042	6540	100	-0.195	0.087	0.330	0.098	0.518	0.028	-0.999	0.078	
OGLE-LMC-RRLYR-10627	0.527	0.050	0.685	0.019	1.649	0.042	6780	100	0.190	0.087	0.662	0.099	0.454	0.028	-0.521	0.077	
OGLE-LMC-RRLYR-10629	0.648	0.063	0.719	0.022	1.676	0.044	6630	110	0.130	0.091	0.63	0.10	0.495	0.029	-0.629	0.086	
OGLE-LMC-RRLYR-10630	0.780	0.051	0.735	0.019	1.683	0.042	6510	100	0.129	0.089	0.64	0.10	0.505	0.028	-0.654	0.078	
OGLE-LMC-RRLYR-10638	0.672	0.050	0.737	0.019	1.699	0.042	6570	100	0.105	0.087	0.609	0.098	0.503	0.028	-0.680	0.078	
OGLE-LMC-RRLYR-10644	0.666	0.050	0.780	0.019	1.696	0.042	6245	99	0.016	0.087	0.589	0.099	0.574	0.028	-0.878	0.077	
OGLE-LMC-RRLYR-10648	0.668	0.060	0.723	0.022	1.676	0.045	6590	110	0.155	0.093	0.66	0.10	0.502	0.030	-0.631	0.087	
OGLE-LMC-RRLYR-10652	0.677	0.050	0.756	0.019	1.656	0.042	6304	99	0.141	0.088	0.699	0.099	0.564	0.028	-0.735	0.077	
OGLE-LMC-RRLYR-10655	0.678	0.053	0.710	0.020	1.672	0.042	6660	100	0.151	0.088	0.657	0.099	0.488	0.028	-0.608	0.080	
OGLE-LMC-RRLYR-10662	0.632	0.050	0.731	0.019	1.685	0.042	6570	100	0.116	0.087	0.621	0.098	0.503	0.028	-0.667	0.078	
OGLE-LMC-RRLYR-10665	0.663	0.051	0.742	0.019	1.683	0.042	6470	100	0.099	0.087	0.622	0.099	0.527	0.028	-0.721	0.078	
OGLE-LMC-RRLYR-10666	0.587	0.052	0.748	0.020	1.721	0.042	6570	100	-0.005	0.088	0.496	0.099	0.502	0.029	-0.784	0.080	
OGLE-LMC-RRLYR-10672	0.578	0.055	0.690	0.020	1.663	0.043	6790	100	0.171	0.089	0.642	0.099	0.457	0.028	-0.539	0.081	
OGLE-LMC-RRLYR-10673	0.645	0.052	0.745	0.020	1.668	0.042	6400	100	0.123	0.087	0.657	0.099	0.540	0.028	-0.719	0.078	
OGLE-LMC-RRLYR-10675	0.581	0.050	0.714	0.019	1.697	0.042	6750	100	0.084	0.087	0.560	0.098	0.465	0.028	-0.637	0.078	
OGLE-LMC-RRLYR-10680	0.528	0.050	0.669	0.019	1.573	0.042	6630	100	0.340	0.087	0.840	0.099	0.495	0.028	-0.423	0.077	
OGLE-LMC-RRLYR-10681	0.696	0.050	0.751	0.019	1.659	0.042	6320	100	0.154	0.087	0.699	0.099	0.556	0.028	-0.716	0.077	
OGLE-LMC-RRLYR-10683	0.645	0.053	0.708	0.020	1.673	0.042	6690	100	0.160	0.088	0.643	0.099	0.479	0.028	-0.584	0.080	
OGLE-LMC-RRLYR-10690	0.648	0.051	0.732	0.019	1.680	0.042	6540	100	0.124	0.087	0.634	0.099	0.511	0.028	-0.674	0.078	
OGLE-LMC-RRLYR-10692	0.594	0.050	0.705	0.019	1.615	0.042	6500	100	0.240	0.087	0.772	0.099	0.526	0.028	-0.569	0.077	
OGLE-LMC-RRLYR-10694	0.675	0.051	0.729	0.019	1.696	0.042	6610	100	0.111	0.088	0.60	0.10	0.487	0.028	-0.656	0.078	
OGLE-LMC-RRLYR-10695	0.608	0.051	0.750	0.019	1.715	0.042	6530	100	0.000	0.087	0.517	0.099	0.513	0.028	-0.793	0.078	
OGLE-LMC-RRLYR-10703	0.648	0.052	0.725	0.020	1.666	0.042	6550	100	0.187	0.088	0.69	0.10	0.505	0.028	-0.600	0.080	
OGLE-LMC-RRLYR-10706	0.737	0.051	0.767	0.019	1.714	0.042	6400	100	0.050	0.087	0.582	0.099	0.539	0.028	-0.795	0.078	
OGLE-LMC-RRLYR-10707	0.643	0.050	0.742	0.019	1.611	0.042	6241	99	0.226	0.087	0.802	0.099	0.581	0.028	-0.682	0.077	
OGLE-LMC-RRLYR-10709	0.620	0.051	0.703	0.019	1.697	0.042	6820	100	0.124	0.087	0.583	0.099	0.448	0.028	-0.572	0.078	
OGLE-LMC-RRLYR-10711	0.675	0.052	0.702	0.019	1.609	0.042	6490	100	0.282	0.087	0.807	0.099	0.527	0.028	-0.538	0.078	
OGLE-LMC-RRLYR-10712	0.589	0.050	0.721	0.019	1.670	0.042	6580	100	0.129	0.087	0.626	0.098	0.500	0.028	-0.648	0.077	
OGLE-LMC-RRLYR-10713	0.597	0.050	0.712	0.019	1.676	0.042	6690	100	0.129	0.087	0.621	0.098	0.481	0.028	-0.617	0.078	
OGLE-LMC-RRLYR-10716	0.700	0.051	0.752	0.020	1.672	0.042	6360	100	0.125	0.088	0.663	0.099	0.549	0.028	-0.730	0.078	
OGLE-LMC-RRLYR-10717	0.610	0.052	0.707	0.019	1.666	0.042	6680	100	0.156	0.087	0.652	0.099	0.484	0.028	-0.593	0.079	
OGLE-LMC-RRLYR-10718	0.637	0.050	0.728	0.019	1.653	0.042	6460	100	0.163	0.087	0.684	0.099	0.528	0.028	-0.661	0.078	
OGLE-LMC-RRLYR-10725	0.633	0.051	0.715	0.019	1.650	0.042	6560	100	0.188	0.087	0.704	0.099	0.510	0.028	-0.606	0.077	
OGLE-LMC-RRLYR-10726	0.705	0.053	0.763	0.020	1.728	0.042	6480	100	0.017	0.088	0.534	0.099	0.522	0.029	-0.799	0.080	
OGLE-LMC-RRLYR-10728	0.744	0.050	0.760	0.019	1.675	0.042	6300	100	0.119	0.087	0.675	0.099	0.564	0.028	-0.763	0.077	
OGLE-LMC-RRLYR-10730	0.644	0.051	0.723	0.019	1.660	0.042	6530	100	0.162	0.087	0.678	0.099	0.515	0.028	-0.642	0.078	
OGLE-LMC-RRLYR-10733	0.645	0.050	0.712	0.019	1.668	0.042	6640	100	0.155	0.087	0.651	0.098	0.490	0.028	-0.605	0.077	
OGLE-LMC-RRLYR-10736	0.688	0.051	0.760	0.019	1.665	0.043	6290	100	0.128	0.090	0.68	0.10	0.560	0.028	-0.750	0.078	
OGLE-LMC-RRLYR-10737	0.699	0.051	0.741	0.019	1.680	0.042	6470	100	0.144	0.087	0.662	0.098	0.525	0.028	-0.673	0.078	
OGLE-LMC-RRLYR-10738	0.692	0.051	0.798	0.019	1.789	0.042	6450	100	-0.172	0.087	0.357	0.098	0.530	0.028	-0.995	0.079	
OGLE-LMC-RRLYR-10740	0.711	0.052	0.752	0.020	1.699	0.042	6450	100	0.081	0.088	0.602	0.099	0.528	0.028	-0.739	0.079	
OGLE-LMC-RRLYR-10741	0.578	0.050	0.713	0.019	1.654	0.042	6590	100	0.155	0.087	0.660	0.099	0.501	0.028	-0.622	0.077	
OGLE-LMC-RRLYR-10742	0.581	0.052	0.715	0.020	1.668	0.042	6630	100	0.148	0.088	0.645	0.099	0.489	0.029	-0.611	0.080	
OGLE-LMC-RRLYR-10744	0.676	0.051	0.731	0.019	1.655	0.042	6450	100	0.176	0.087	0.707	0.099	0.532	0.028	-0.656	0.078	
OGLE-LMC-RRLYR-10748	0.683	0.052	0.732	0.019	1.667	0.042	6470	100	0.148	0.088	0.673	0.099	0.527	0.028	-0.678	0.078	
OGLE-LMC-RRLYR-10750	0.738	0.051	0.758	0.019	1.695	0.042	6380	100	0.085	0.087	0.613	0.099	0.543	0.028	-0.764	0.078	
OGLE-LMC-RRLYR-10751	0.639	0.051	0.735	0.019	1.671	0.042	6480	100	0.116	0.087	0.646	0.099	0.525	0.028	-0.701	0.078	
OGLE-LMC-RRLYR-10752	0.700	0.056	0.762	0.021	1.744	0.043	6540	110	-0.033	0.090	0.47	0.10	0.511	0.029	-0.829	0.083	
OGLE-LMC-RRLYR-10753	0.722	0.053	0.790	0.020	1.771	0.042	6440	100	-0.120	0.088	0.425	0.099	0.539	0.029	-0.958	0.080	
OGLE-LMC-RRLYR-10756	0.746	0.051	0.758	0.019	1.717	0.042	6470	100	0.067	0.087	0.587	0.099	0.525	0.028	-0.754	0.078	
OGLE-LMC-RRLYR-10758	0.634	0.050	0.753	0.019	1.742	0.042	6620	100	-0.039	0.087	0.468	0.098	0.498	0.028	-0.813	0.077	
OGLE-LMC-RRLYR-10759	0.711	0.051	0.762	0.019	1.638	0.042	6198	99	0.161	0.088	0.74	0.10	0.588	0.028	-0.767	0.078	
OGLE-LMC-RRLYR-10761	0.621	0.050	0.725	0.019	1.682	0.042	6610	100	0.106	0.087	0.613	0.098	0.498	0.028	-0.665	0.077	
OGLE-LMC-RRLYR-10763	0.678	0.051	0.741	0.019	1.659	0.042	6390	100	0.163	0.087	0.696	0.099	0.542	0.028	-0.682	0.078	
OGLE-LMC-RRLYR-10764	0.713	0.051	0.822	0.019	1.834	0.042	6430	100	-0.277	0.087	0.269	0.098	0.540	0.028	-1.112	0.079	
OGLE-LMC-RRLYR-10767	0.647	0.052	0.733	0.020	1.673	0.042	6500	100	0.137	0.088	0.653	0.099	0.518	0.029	-0.675	0.080	
OGLE-LMC-RRLYR-10768	0.755	0.066	0.766	0.024	1.744	0.045	6540	110	0.015	0.094	0.52	0.10	0.511	0.031	-0.778	0.093	
OGLE-LMC-RRLYR-10775	0.554	0.051	0.708	0.019	1.641	0.042	6590	100	0.175	0.087	0.689	0.099	0.503	0.028	-0.601	0.078	
OGLE-LMC-RRLYR-10776	0.656	0.050	0.723	0.019	1.581	0.042	6273	99	0.324	0.087	0.891	0.099	0.577	0.028	-0.572	0.077	
OGLE-LMC-RRLYR-10778	0.729	0.050	0.759	0.019	1.689	0.042	6350	100	0.075	0.087	0.630	0.099	0.556	0.028	-0.791	0.077	
OGLE-LMC-RRLYR-10782	0.584	0.050	0.727	0.019	1.755	0.042	6860	100	-0.024	0.087	0.422	0.099	0.442	0.028	-0.709	0.078	
OGLE-LMC-RRLYR-10786	0.620	0.050	0.733	0.019	1.699	0.042	6610	100	0.065	0.087	0.570	0.098	0.497	0.028	-0.705	0.077	
OGLE-LMC-RRLYR-10792	0.567	0.051	0.698	0.019	1.638	0.042	6650	100	0.247	0.087	0.727	0.099	0.484	0.028	-0.503	0.078	
OGLE-LMC-RRLYR-10793	0.586	0.055	0.710	0.020	1.684	0.042	6720	110	0.110	0.088	0.592	0.099	0.473	0.030	-0.623	0.083	
OGLE-LMC-RRLYR-10794	0.615	0.052	0.730	0.020	1.651	0.042	6450	100	0.157	0.088	0.689	0.099	0.532	0.028	-0.672	0.079	
OGLE-LMC-RRLYR-10795	0.549	0.051	0.688	0.019	1.617	0.042	6650	100	0.274	0.087	0.764	0.099	0.486	0.028	-0.481	0.078	
OGLE-LMC-RRLYR-10797	0.658	0.050	0.770	0.019	1.686	0.042	6310	100	0.063	0.088	0.61	0.10	0.557	0.028	-0.806	0.077	
OGLE-LMC-RRLYR-10799	0.653	0.052	0.732	0.020	1.701	0.042	6610	100	0.093	0.087	0.590	0.099	0.494	0.028	-0.676	0.079	
OGLE-LMC-RRLYR-10801	0.672	0.050	0.752	0.019	1.649	0.042	6280	100	0.160	0.087	0.718	0.099	0.569	0.028	-0.729	0.077	
OGLE-LMC-RRLYR-10804	0.647	0.050	0.725	0.019	1.678	0.042	6580	100	0.147	0.087	0.647	0.098	0.499	0.028	-0.632	0.078	
OGLE-LMC-RRLYR-10806	0.664	0.052	0.743	0.020	1.705	0.042	6550	100	0.077	0.087	0.589	0.098	0.508	0.028	-0.715	0.079	
OGLE-LMC-RRLYR-10808	0.554	0.050	0.665	0.019	1.557	0.042	6590	100	0.386	0.087	0.894	0.099	0.504	0.028	-0.394	0.077	
OGLE-LMC-RRLYR-10811	0.684	0.051	0.740	0.019	1.683	0.042	6480	100	0.109	0.087	0.622	0.099	0.524	0.028	-0.708	0.078	
OGLE-LMC-RRLYR-10812	0.652	0.050	0.756	0.019	1.738	0.042	6570	100	-0.025	0.087	0.482	0.099	0.506	0.028	-0.812	0.077	
OGLE-LMC-RRLYR-10814	0.753	0.053	0.761	0.020	1.715	0.042	6450	100	0.067	0.088	0.600	0.099	0.532	0.029	-0.766	0.081	
OGLE-LMC-RRLYR-10815	0.694	0.051	0.794	0.019	1.810	0.042	6560	100	-0.194	0.087	0.322	0.099	0.511	0.028	-0.986	0.078	
OGLE-LMC-RRLYR-10817	0.610	0.056	0.714	0.021	1.666	0.044	6620	110	0.151	0.091	0.64	0.10	0.493	0.029	-0.614	0.085	
OGLE-LMC-RRLYR-10819	0.638	0.051	0.739	0.020	1.656	0.042	6400	100	0.159	0.088	0.686	0.099	0.538	0.028	-0.682	0.079	
OGLE-LMC-RRLYR-10823	0.621	0.051	0.720	0.019	1.656	0.042	6530	100	0.189	0.087	0.698	0.099	0.510	0.028	-0.610	0.078	
OGLE-LMC-RRLYR-10827	0.658	0.051	0.732	0.019	1.676	0.042	6520	100	0.119	0.087	0.639	0.099	0.519	0.028	-0.689	0.078	
OGLE-LMC-RRLYR-10828	0.623	0.054	0.826	0.020	1.836	0.042	6410	100	-0.325	0.088	0.230	0.099	0.543	0.029	-1.162	0.082	
OGLE-LMC-RRLYR-10832	0.663	0.051	0.769	0.019	1.740	0.042	6480	100	-0.050	0.087	0.485	0.099	0.527	0.028	-0.866	0.078	
OGLE-LMC-RRLYR-10834	0.588	0.051	0.703	0.019	1.677	0.042	6750	100	0.141	0.087	0.618	0.098	0.465	0.028	-0.579	0.078	
OGLE-LMC-RRLYR-10837	0.653	0.051	0.747	0.019	1.712	0.042	6550	100	0.038	0.087	0.554	0.098	0.510	0.028	-0.754	0.078	
OGLE-LMC-RRLYR-10845	0.594	0.051	0.711	0.019	1.687	0.042	6720	100	0.126	0.087	0.606	0.099	0.468	0.028	-0.599	0.078	
OGLE-LMC-RRLYR-10846	0.646	0.051	0.724	0.019	1.674	0.042	6580	100	0.163	0.088	0.669	0.099	0.501	0.028	-0.621	0.078	
OGLE-LMC-RRLYR-10847	0.654	0.053	0.734	0.020	1.702	0.042	6610	100	0.072	0.087	0.583	0.098	0.498	0.029	-0.697	0.079	
OGLE-LMC-RRLYR-10849	0.566	0.050	0.709	0.019	1.690	0.042	6760	100	0.105	0.087	0.578	0.098	0.462	0.028	-0.609	0.078	
OGLE-LMC-RRLYR-10850	0.692	0.051	0.755	0.019	1.668	0.042	6330	100	0.128	0.087	0.672	0.099	0.555	0.028	-0.739	0.078	
OGLE-LMC-RRLYR-10851	0.589	0.054	0.750	0.020	1.713	0.043	6550	110	0.014	0.088	0.54	0.10	0.515	0.030	-0.787	0.081	
OGLE-LMC-RRLYR-10853	0.542	0.051	0.682	0.019	1.662	0.042	6860	100	0.179	0.087	0.634	0.098	0.440	0.028	-0.501	0.078	
OGLE-LMC-RRLYR-10856	0.648	0.051	0.748	0.019	1.742	0.042	6650	100	-0.015	0.087	0.483	0.099	0.489	0.028	-0.774	0.078	
OGLE-LMC-RRLYR-10858	0.689	0.050	0.763	0.019	1.669	0.043	6280	100	0.126	0.089	0.68	0.10	0.561	0.029	-0.758	0.077	
OGLE-LMC-RRLYR-10860	0.669	0.053	0.740	0.020	1.675	0.042	6450	100	0.141	0.088	0.662	0.099	0.525	0.029	-0.682	0.080	
OGLE-LMC-RRLYR-10862	0.626	0.051	0.757	0.019	1.674	0.043	6350	100	0.092	0.088	0.63	0.10	0.551	0.028	-0.772	0.078	
OGLE-LMC-RRLYR-10863	0.624	0.053	0.726	0.020	1.685	0.042	6610	100	0.095	0.088	0.604	0.099	0.498	0.029	-0.678	0.081	
OGLE-LMC-RRLYR-10865	0.722	0.052	0.765	0.020	1.788	0.042	6700	100	-0.108	0.088	0.368	0.099	0.479	0.029	-0.845	0.080	
OGLE-LMC-RRLYR-10870	0.625	0.051	0.773	0.019	1.730	0.042	6420	100	-0.052	0.088	0.494	0.099	0.542	0.028	-0.886	0.079	
OGLE-LMC-RRLYR-10871	0.702	0.059	0.745	0.022	1.685	0.044	6440	110	0.090	0.092	0.63	0.10	0.536	0.030	-0.747	0.086	
OGLE-LMC-RRLYR-10878	0.579	0.052	0.678	0.020	1.640	0.042	6800	100	0.231	0.088	0.700	0.099	0.454	0.029	-0.474	0.079	
OGLE-LMC-RRLYR-10880	0.568	0.050	0.727	0.019	1.592	0.042	6280	100	0.259	0.088	0.83	0.10	0.573	0.028	-0.631	0.078	
OGLE-LMC-RRLYR-10881	0.696	0.051	0.774	0.019	1.744	0.042	6460	100	-0.047	0.087	0.479	0.099	0.527	0.028	-0.869	0.078	
OGLE-LMC-RRLYR-10882	0.653	0.052	0.741	0.020	1.663	0.042	6410	100	0.157	0.088	0.683	0.099	0.536	0.028	-0.681	0.079	
OGLE-LMC-RRLYR-10889	0.646	0.050	0.735	0.019	1.677	0.042	6500	100	0.122	0.087	0.638	0.098	0.519	0.028	-0.686	0.077	
OGLE-LMC-RRLYR-10890	0.648	0.049	0.756	0.019	1.643	0.042	6229	99	0.147	0.087	0.723	0.098	0.578	0.028	-0.757	0.077	
OGLE-LMC-RRLYR-10893	0.608	0.052	0.695	0.019	1.677	0.042	6800	100	0.158	0.088	0.623	0.099	0.454	0.028	-0.548	0.079	
OGLE-LMC-RRLYR-10894	0.623	0.052	0.723	0.019	1.674	0.042	6590	100	0.130	0.087	0.637	0.099	0.500	0.028	-0.649	0.078	
OGLE-LMC-RRLYR-10896	0.704	0.051	0.749	0.019	1.711	0.042	6520	100	0.051	0.087	0.566	0.099	0.517	0.028	-0.755	0.078	
OGLE-LMC-RRLYR-10897	0.620	0.050	0.729	0.019	1.693	0.042	6610	100	0.106	0.087	0.608	0.099	0.493	0.028	-0.658	0.077	
OGLE-LMC-RRLYR-10900	0.661	0.050	0.751	0.019	1.672	0.042	6370	100	0.124	0.087	0.654	0.099	0.542	0.028	-0.723	0.078	
